studyID	mode	n_cells	n_genes	n_clusters	out_dir	expr_input_bytes	act_input_bytes	net_input_bytes	total_input_bytes	bundle_bytes	shard_bytes	graph_bytes	total_output_bytes	prepare_seconds	prepare_peak_mb	load_seconds	load_seconds_warm	fetch_median	fetch_mean	fetch_max	n_fetched	net_tf_edges	net_sig_edges	status	note
2312	expression-only	704	13698	3	/research_jude/rgs01_jude/groups/yu3grp/projects/software_JY/yu3grp/yulab_apps/scMINER/scMINER_Portal/scMINERViewerMetrics/expression-only/2312/expression-only	32092208	0	0	32092208	881130	53356586	2025362	56263078	797.710367202759	427.6	0.266829490661621	0.248218774795532	0.0447700023651123	0.0471425342559814	0.0797655582427979	25	0	0	ok	
