studyID	mode	n_cells	n_genes	n_clusters	out_dir	expr_input_bytes	act_input_bytes	net_input_bytes	total_input_bytes	bundle_bytes	shard_bytes	graph_bytes	total_output_bytes	prepare_seconds	prepare_peak_mb	load_seconds	load_seconds_warm	fetch_median	fetch_mean	fetch_max	n_fetched	net_tf_edges	net_sig_edges	status	note
2324	expression-only	18644	9619	10	/research_jude/rgs01_jude/groups/yu3grp/projects/software_JY/yu3grp/yulab_apps/scMINER/scMINER_Portal/scMINERViewerMetrics/expression-only/2324/expression-only	32308710	0	0	32308710	2483956	88368107	3182419	94034482	623.437678813934	1754.8	0.224317789077759	0.223113059997559	0.119814395904541	0.122632932662964	0.154500246047974	25	0	0	ok	
