studyID	mode	n_cells	n_genes	n_clusters	out_dir	expr_input_bytes	act_input_bytes	net_input_bytes	total_input_bytes	bundle_bytes	shard_bytes	graph_bytes	total_output_bytes	prepare_seconds	prepare_peak_mb	load_seconds	load_seconds_warm	fetch_median	fetch_mean	fetch_max	n_fetched	net_tf_edges	net_sig_edges	status	note
2314	full	2903	14890	7	/research_jude/rgs01_jude/groups/yu3grp/projects/software_JY/yu3grp/yulab_apps/scMINER/scMINER_Portal/scMINERViewerMetrics/full/2314/full	18413866	0	0	18413866	1195129	93051080	2450517	96696726	575.804290056229	1144.6	0.201632738113403	0.200519800186157	0.0473248958587646	0.0481591796875	0.0549473762512207	25	0	0	ok	
