studyID	n_cells	n_genes	n_clusters	out_dir	expr_input_bytes	act_input_bytes	net_input_bytes	total_input_bytes	bundle_bytes	shard_bytes	graph_bytes	total_output_bytes	prepare_seconds	prepare_peak_mb	load_seconds	fetch_median	fetch_mean	fetch_max	n_fetched	net_tf_edges	net_sig_edges	status	note
2338	96305	15778	29	/research_jude/rgs01_jude/groups/yu3grp/projects/software_JY/yu3grp/yulab_apps/scMINER/scMINER_Portal/scMINERViewerMetrics/2338	409570710	3979338155	1006397830	5395306695	1429475743	7788510931	923645489	10141632163	58262.6635901928	49073.5	12.2660138607025	0.538567781448364	0.554935617446899	0.899924278259277	25	6557601	6973009	ok	
