studyID	mode	n_cells	n_genes	n_clusters	out_dir	expr_input_bytes	act_input_bytes	net_input_bytes	total_input_bytes	bundle_bytes	shard_bytes	graph_bytes	total_output_bytes	prepare_seconds	prepare_peak_mb	load_seconds	load_seconds_warm	fetch_median	fetch_mean	fetch_max	n_fetched	net_tf_edges	net_sig_edges	status	note
2322	expression-only	144810	36601	17	/research_jude/rgs01_jude/groups/yu3grp/projects/software_JY/yu3grp/yulab_apps/scMINER/scMINER_Portal/scMINERViewerMetrics/expression-only/2322/expression-only	514273499	0	0	514273499	17876633	1873737767	29341940	1920956340	30811.8793017864	2921.8	0.449989795684814	0.448609828948975	0.809229612350464	0.81919225692749	0.988139152526855	25	0	0	ok	
