studyID	mode	n_cells	n_genes	n_clusters	out_dir	expr_input_bytes	act_input_bytes	net_input_bytes	total_input_bytes	bundle_bytes	shard_bytes	graph_bytes	total_output_bytes	prepare_seconds	prepare_peak_mb	load_seconds	load_seconds_warm	fetch_median	fetch_mean	fetch_max	n_fetched	net_tf_edges	net_sig_edges	status	note
2331	expression-only	15400	21481	7	/research_jude/rgs01_jude/groups/yu3grp/projects/software_JY/yu3grp/yulab_apps/scMINER/scMINER_Portal/scMINERViewerMetrics/expression-only/2331/expression-only	55078141	0	0	55078141	3044116	61530709	5796531	70371356	1680.65623497963	5440.7	0.291800498962402	0.290549993515015	0.141355514526367	0.145956611633301	0.256776571273804	25	0	0	ok	
