studyID	mode	n_cells	n_genes	n_clusters	out_dir	expr_input_bytes	act_input_bytes	net_input_bytes	total_input_bytes	bundle_bytes	shard_bytes	graph_bytes	total_output_bytes	prepare_seconds	prepare_peak_mb	load_seconds	load_seconds_warm	fetch_median	fetch_mean	fetch_max	n_fetched	net_tf_edges	net_sig_edges	status	note
2202	full	647366	24929	34	/research_jude/rgs01_jude/groups/yu3grp/projects/software_JY/yu3grp/yulab_apps/scMINER/scMINER_Portal/scMINERViewerMetrics/full/2202/full	2335770555	0	0	2335770555	87401778	8350543051	105868514	8543813343	102247.668275595	12230.1	1.52688145637512	1.43428134918213	5.32970952987671	5.24784508705139	5.57234740257263	25	0	0	ok	
