studyID	mode	n_cells	n_genes	n_clusters	out_dir	expr_input_bytes	act_input_bytes	net_input_bytes	total_input_bytes	bundle_bytes	shard_bytes	graph_bytes	total_output_bytes	prepare_seconds	prepare_peak_mb	load_seconds	load_seconds_warm	fetch_median	fetch_mean	fetch_max	n_fetched	net_tf_edges	net_sig_edges	status	note
2306	full	124	20286	8	/research_jude/rgs01_jude/groups/yu3grp/projects/software_JY/yu3grp/yulab_apps/scMINER/scMINER_Portal/scMINERViewerMetrics/full/2306/full	7315788	0	0	7315788	1158187	14218456	2855882	18232525	797.97509264946	366.5	0.256268501281738	0.25544810295105	0.0387818813323975	0.0413181686401367	0.0658004283905029	25	0	0	ok	
