studyID	n_cells	n_genes	n_clusters	out_dir	expr_input_bytes	act_input_bytes	net_input_bytes	total_input_bytes	bundle_bytes	shard_bytes	graph_bytes	total_output_bytes	prepare_seconds	prepare_peak_mb	load_seconds	fetch_median	fetch_mean	fetch_max	n_fetched	net_tf_edges	net_sig_edges	status	note
2331	15400	21481	7	/research_jude/rgs01_jude/groups/yu3grp/projects/software_JY/yu3grp/yulab_apps/scMINER/scMINER_Portal/scMINERViewerMetrics/2331	55078141	125489272	48041793	228609206	76984681	177727432	54013709	308725822	15488.2696123123	9059.8	1.35904765129089	0.143115282058716	0.148299465179443	0.211834907531738	25	263440	424897	ok	
