studyID	mode	n_cells	n_genes	n_clusters	out_dir	expr_input_bytes	act_input_bytes	net_input_bytes	total_input_bytes	bundle_bytes	shard_bytes	graph_bytes	total_output_bytes	prepare_seconds	prepare_peak_mb	load_seconds	load_seconds_warm	fetch_median	fetch_mean	fetch_max	n_fetched	net_tf_edges	net_sig_edges	status	note
2332	expression-only	10537	26040	13	/research_jude/rgs01_jude/groups/yu3grp/projects/software_JY/yu3grp/yulab_apps/scMINER/scMINER_Portal/scMINERViewerMetrics/expression-only/2332/expression-only	47986835	0	0	47986835	2731917	54263071	5107396	62102384	1630.26721334457	4600.5	0.30414605140686	0.293896436691284	0.108534574508667	0.108493814468384	0.151323318481445	25	0	0	ok	
