studyID	mode	n_cells	n_genes	n_clusters	out_dir	expr_input_bytes	act_input_bytes	net_input_bytes	total_input_bytes	bundle_bytes	shard_bytes	graph_bytes	total_output_bytes	prepare_seconds	prepare_peak_mb	load_seconds	load_seconds_warm	fetch_median	fetch_mean	fetch_max	n_fetched	net_tf_edges	net_sig_edges	status	note
2317	full	647366	24929	34	/research_jude/rgs01_jude/groups/yu3grp/projects/software_JY/yu3grp/yulab_apps/scMINER/scMINER_Portal/scMINERViewerMetrics/2317/full	2793676259	0	0	2793676259	87401777	8350543051	105693766	8543638594	53635.3308038712	124352.7	1.80210137367249	1.77804946899414	5.23448920249939	5.23012303352356	5.76206994056702	25	0	0	ok	
